Date,AAPL,GOOGL,MSFT
2021-11-05,149.38043212890625,148.68136596679688,328.8034362792969
2021-11-08,148.5509796142578,148.8601531982422,329.7132873535156
2021-11-09,148.9163360595703,148.74778747558594,328.69573974609375
2021-11-10,146.0626220703125,145.7262420654297,323.656982421875
2021-11-11,146.01324462890625,145.59939575195312,325.25177001953125
2021-11-12,148.10662841796875,148.50755310058594,329.4491271972656
2021-11-15,148.11647033691406,148.2818145751953,328.81317138671875
2021-11-16,149.10394287109375,147.70648193359375,332.17889404296875
2021-11-17,151.5626983642578,147.8772735595703,332.40435791015625
2021-11-18,155.88768005371094,149.66673278808594,334.51177978515625
2021-11-19,158.5340118408203,148.75576782226562,336.3153381347656
2021-11-22,158.9981231689453,146.13427734375,333.1002502441406
2021-11-23,159.38323974609375,145.61488342285156,330.9928894042969
2021-11-24,159.9065704345703,145.95248413085938,331.21832275390625
2021-11-26,154.84097290039062,142.02000427246094,323.1512756347656
2021-11-29,158.2279052734375,145.36366271972656,329.9636535644531
2021-11-30,163.2244110107422,141.73483276367188,324.0433349609375
2021-12-01,162.7010498046875,140.88980102539062,323.5433654785156
2021-12-02,161.70372009277344,142.80210876464844,322.965087890625
2021-12-03,159.8078155517578,141.83871459960938,316.6133728027344
2021-12-06,163.244140625,142.9908905029297,319.73040771484375
2021-12-07,169.03053283691406,147.10067749023438,328.2875061035156
2021-12-08,172.881591796875,148.01661682128906,328.3365173339844
2021-12-09,172.3681182861328,147.46925354003906,326.5035705566406
2021-12-10,177.19671630859375,147.8318328857422,335.756591796875
2021-12-13,173.53330993652344,145.65933227539062,332.6788024902344
2021-12-14,172.14102172851562,143.7420196533203,321.8377990722656
2021-12-15,177.04859924316406,146.2731170654297,328.0228576660156
2021-12-16,170.0969696044922,144.2794189453125,318.4659118652344
2021-12-17,168.99102783203125,141.56253051757812,317.3877868652344
2021-12-20,167.61849975585938,141.4446563720703,313.57476806640625
2021-12-21,170.81784057617188,143.3080291748047,320.8086242675781
2021-12-22,173.43455505371094,146.2471466064453,326.6015930175781
2021-12-23,174.0664825439453,146.74807739257812,328.0621032714844
2021-12-27,178.06564331054688,147.7369384765625,335.66839599609375
2021-12-28,177.03872680664062,146.5188446044922,334.4921569824219
2021-12-29,177.12759399414062,146.48687744140625,335.1783142089844
2021-12-30,175.96237182617188,146.03289794921875,332.60040283203125
2021-12-31,175.34033203125,144.68594360351562,329.6598205566406
2022-01-03,179.7245330810547,144.82528686523438,328.12091064453125
2022-01-04,177.44357299804688,144.2339630126953,322.4945068359375
2022-01-05,172.7235870361328,137.61705017089844,310.11468505859375
2022-01-06,169.84024047851562,137.58958435058594,307.6641540527344
2022-01-07,170.0081329345703,136.85992431640625,307.82098388671875
2022-01-10,170.02786254882812,138.51052856445312,308.04644775390625
2022-01-11,172.881591796875,139.5758056640625,308.74237060546875
2022-01-12,173.32594299316406,141.2683563232422,311.9672546386719
2022-01-13,170.02786254882812,138.42813110351562,298.76397705078125
2022-01-14,170.89683532714844,139.3206024169922,304.05706787109375
2022-01-18,167.66786193847656,135.84210205078125,296.6565856933594
2022-01-19,164.1427001953125,134.96160888671875,297.3231506347656
2022-01-20,162.44430541992188,133.15467834472656,295.6273498535156
2022-01-21,160.37066650390625,130.2020721435547,290.1676330566406
2022-01-24,159.59059143066406,130.654052734375,290.50091552734375
2022-01-25,157.77369689941406,126.78948211669922,282.7769775390625
2022-01-26,157.68484497070312,129.08485412597656,290.8341979980469
2022-01-27,157.22073364257812,128.85711669921875,293.9021911621094
2022-01-28,168.19122314453125,133.1981201171875,302.1554260253906
2022-01-31,172.5853271484375,135.1483917236328,304.82159423828125
2022-02-01,172.41749572753906,137.4862060546875,302.64556884765625
2022-02-02,173.6320343017578,147.83033752441406,307.2524719238281
2022-02-03,170.7289581298828,142.92596435546875,295.2843322753906
2022-02-04,170.4422149658203,143.1287384033203,299.88140869140625
2022-02-07,169.72047424316406,139.0414276123047,294.9902648925781
2022-02-08,172.85467529296875,139.23919677734375,298.5287780761719
2022-02-09,174.2882843017578,141.42967224121094,305.04705810546875
2022-02-10,170.17526245117188,138.46109008789062,296.39190673828125
2022-02-11,166.73458862304688,134.12857055664062,289.1972961425781
2022-02-14,166.97190856933594,135.37063598632812,289.15802001953125
2022-02-15,170.83770751953125,136.451904296875,294.5196838378906
2022-02-16,170.60043334960938,137.58010864257812,294.1759338378906
2022-02-17,166.97190856933594,132.38705444335938,285.5619201660156
2022-02-18,165.40972900390625,130.25350952148438,282.8116149902344
2022-02-22,162.4634246826172,129.66468811035156,282.6053771972656
2022-02-23,158.2614288330078,127.44173431396484,275.28778076171875
2022-02-24,160.90127563476562,132.53887939453125,289.3532409667969
2022-02-25,162.98744201660156,134.30535888671875,292.0248718261719
2022-02-28,163.25436401367188,134.9021759033203,293.47857666015625
2022-03-01,161.3560791015625,133.90780639648438,289.70684814453125
2022-03-02,164.6781005859375,134.417236328125,294.8537292480469
2022-03-03,164.35182189941406,133.74600219726562,290.6596374511719
2022-03-04,161.326416015625,131.75527954101562,284.7073059082031
2022-03-07,157.50013732910156,126.23362731933594,273.95196533203125
2022-03-08,155.66111755371094,126.95879364013672,270.9463806152344
2022-03-09,161.10891723632812,133.2670440673828,283.37152099609375
2022-03-10,156.7289276123047,132.27769470214844,280.51324462890625
2022-03-11,152.98179626464844,129.72161865234375,275.09136962890625
2022-03-14,148.91819763183594,125.80661010742188,271.5259094238281
2022-03-15,153.33770751953125,129.0498809814453,282.0455017089844
2022-03-16,157.78683471679688,133.12771606445312,289.1567687988281
2022-03-17,158.80519104003906,133.68557739257812,289.9720458984375
2022-03-18,162.1272430419922,135.96945190429688,295.0893859863281
2022-03-21,163.51144409179688,135.9454803466797,293.8420104980469
2022-03-22,166.9125518798828,139.70765686035156,298.6549377441406
2022-03-23,168.286865234375,138.1169891357422,294.1661071777344
2022-03-24,172.10325622558594,141.4097137451172,298.6941833496094
2022-03-25,172.74591064453125,141.51058959960938,298.28167724609375
2022-03-28,173.615966796875,141.29335021972656,305.1769104003906
2022-03-29,176.93800354003906,142.34213256835938,309.8031311035156
2022-03-30,175.7614288330078,141.77578735351562,308.2806701660156
2022-03-31,172.6371612548828,138.9080810546875,302.8293762207031
2022-04-01,172.34054565429688,139.98983764648438,303.9196472167969
2022-04-04,176.4238739013672,142.80760192871094,309.3710021972656
